ISO,Spool,Subsystem,Test Pack,Pressure,Hydro Group,Module,Assembly,LF,Size,Conn,EHT,Insul,Stage
R01-PA-590-BS-096-08,R01-PA-590-BS-096-08-9,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 12,In-Rack,40.03,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-09,R01-PA-590-BS-096-09-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 15,In-Rack,16.01,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-09,R01-PA-590-BS-096-09-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 15,In-Rack,39.98,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-09,R01-PA-590-BS-096-09-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 15,In-Rack,33.46,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-09,R01-PA-590-BS-096-09-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 14,In-Rack,20.04,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-09,R01-PA-590-BS-096-09-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 14,In-Rack,39.95,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-09,R01-PA-590-BS-096-09-6,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 14,In-Rack,40.06,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-10,R01-PA-590-BS-096-10-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 16,In-Rack,13.44,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-10,R01-PA-590-BS-096-10-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 16,In-Rack,40.06,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-10,R01-PA-590-BS-096-10-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 16,In-Rack,16.9,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-10,R01-PA-590-BS-096-10-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 16,In-Rack,21.63,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-10,R01-PA-590-BS-096-10-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 16,In-Rack,20.82,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-11,R01-PA-590-BS-096-11-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 18,In-Rack,16.86,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-11,R01-PA-590-BS-096-11-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 18,In-Rack,40.06,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-11,R01-PA-590-BS-096-11-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 18,In-Rack,39.98,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-11,R01-PA-590-BS-096-11-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 17,In-Rack,40.03,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-11,R01-PA-590-BS-096-11-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 17,In-Rack,39.98,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-12,R01-PA-590-BS-096-12-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 19,In-Rack,40.01,16,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-12,R01-PA-590-BS-096-12-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 19,In-Rack,31.7,16,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-12,R01-PA-590-BS-096-12-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 18,In-Rack,37,16,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-12,R01-PA-590-BS-096-12-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 18,In-Rack,40.01,16,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-12,R01-PA-590-BS-096-12-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 18,In-Rack,33.28,4,Weld,YES,YES,PRE
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 21,In-Rack,20.04,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 21,In-Rack,40.28,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 20,In-Rack,11.84,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 20,In-Rack,17.71,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 20,In-Rack,21.44,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-6,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 20,In-Rack,23.45,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-7,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 20,In-Rack,13.85,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-8,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 20,In-Rack,23.48,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-13,R01-PA-590-BS-096-13-9,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 19,In-Rack,8.26,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-14,R01-PA-590-BS-096-14-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 22,In-Rack,17.81,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-14,R01-PA-590-BS-096-14-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 22,In-Rack,18.17,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-14,R01-PA-590-BS-096-14-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 22,In-Rack,3.86,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-14,R01-PA-590-BS-096-14-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 22,In-Rack,17.85,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-14,R01-PA-590-BS-096-14-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 22,In-Rack,40.06,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-14,R01-PA-590-BS-096-14-6,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 21,In-Rack,39.95,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-15,R01-PA-590-BS-096-15-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 24,In-Rack,20.04,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-15,R01-PA-590-BS-096-15-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 24,In-Rack,39.95,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-15,R01-PA-590-BS-096-15-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 23,In-Rack,39.98,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-15,R01-PA-590-BS-096-15-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 23,In-Rack,20.01,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-15,R01-PA-590-BS-096-15-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 23,In-Rack,39.98,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-15,R01-PA-590-BS-096-15-6,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 22,In-Rack,36.95,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-16,R01-PA-590-BS-096-16-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 25,In-Rack,20.04,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-16,R01-PA-590-BS-096-16-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 25,In-Rack,39.95,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-16,R01-PA-590-BS-096-16-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 24,In-Rack,11.84,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-16,R01-PA-590-BS-096-16-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 24,In-Rack,17.71,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-16,R01-PA-590-BS-096-16-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 24,In-Rack,19.75,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-16,R01-PA-590-BS-096-16-6,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 24,In-Rack,25.14,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 27,In-Rack,32.04,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 27,In-Rack,39.98,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-3,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 26,In-Rack,17.84,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-4,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 26,In-Rack,19.86,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-5,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 26,In-Rack,25.03,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-6,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 26,In-Rack,20.01,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-7,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 26,In-Rack,39.98,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-17,R01-PA-590-BS-096-17-8,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 25,In-Rack,39.95,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-18,R01-PA-590-BS-096-18-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 28,In-Rack,17.86,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-18,R01-PA-590-BS-096-18-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 27,In-Rack,37.92,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-19,R01-PA-590-BS-096-19-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 28,In-Rack,19.56,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-20,R01-PA-590-BS-096-20-1,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,Module 28,In-Rack,3.49,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-20,R01-PA-590-BS-096-20-2,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,Module 28,In-Rack,12.57,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-20,R01-PA-590-BS-096-20-3,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,Module 28,In-Rack,9.98,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-21,R01-PA-590-BS-096-21-1,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,Module 28,In-Rack,40.25,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-21,R01-PA-590-BS-096-21-2,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,Module 28,In-Rack,22.86,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-22,R01-PA-590-BS-096-22-1,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,No Module,In-Rack,39.98,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-22,R01-PA-590-BS-096-22-2,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,No Module,In-Rack,39.98,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-22,R01-PA-590-BS-096-22-3,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,Module 28,In-Rack,40.03,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-096-22,R01-PA-590-BS-096-22-4,23.01-HP,TP-23.01-HP-004,450 PSIG,BULK TEST 5,Module 28,In-Rack,39.98,6,Weld,YES,YES,HYDRO
R01-PA-590-BS-097-01,R01-PA-590-BS-097-01-1,20.01-C18,TP-20.01-C18-003,450 PSIG,BULK TEST 7,Module 28,In-Rack,15.82,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-097-02,R01-PA-590-BS-097-02-1,20.01-C18,TP-20.01-C18-003,450 PSIG,BULK TEST 7,Module 28,In-Rack,1.73,4,Weld,YES,YES,HYDRO
R01-PA-590-BS-100-01,R01-PA-590-BS-100-01-1,19.01-C16,TP-19.01-C16-006,450 PSIG,BULK TEST 5,Module 27,In-Rack,2.13,1,Weld,YES,YES,HYDRO
R01-PA-590-BS-101-01,R01-PA-590-BS-101-01-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 27,In-Rack,5.99,1,Weld,YES,YES,HYDRO
R01-PA-590-BS-101-01,R01-PA-590-BS-101-01-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 27,In-Rack,0.34,1,Weld,YES,YES,HYDRO
R01-PA-590-BS-102-01,R01-PA-590-BS-102-01-1,20.01-C18,TP-20.01-C18-003,450 PSIG,BULK TEST 7,Module 28,In-Rack,2.32,1,Weld,YES,YES,HYDRO
R01-PA-590-BS-103-01,R01-PA-590-BS-103-01-1,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 28,In-Rack,0.37,1,Weld,YES,YES,HYDRO
R01-PA-590-BS-103-01,R01-PA-590-BS-103-01-2,23.01-HP,TP-23.01-HP-002,450 PSIG,BULK TEST 1,Module 28,In-Rack,17.59,1,Weld,YES,YES,HYDRO
R01-PA-600-SL-1043-01,R01-PA-600-SL-1043-01-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 18,In-Rack,14.89,16,Weld,NO,YES,HYDRO
R01-PA-600-SL-1043-02,R01-PA-600-SL-1043-02-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 18,In-Rack,23.9,16,Weld,NO,YES,INSTALL
R01-PA-600-SL-1043-02,R01-PA-600-SL-1043-02-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 18,In-Rack,38.97,16,Weld,NO,YES,INSTALL
R01-PA-600-SL-1043-02,R01-PA-600-SL-1043-02-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 17,In-Rack,40.06,16,Weld,NO,YES,INSTALL
R01-PA-600-SL-1043-03,R01-PA-600-SL-1043-03-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 17,In-Rack,39.98,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-03,R01-PA-600-SL-1043-03-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 16,In-Rack,38.68,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-03,R01-PA-600-SL-1043-03-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 16,In-Rack,16.44,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-04,R01-PA-600-SL-1043-04-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 16,In-Rack,39.98,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-04,R01-PA-600-SL-1043-04-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 16,In-Rack,16.33,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-04,R01-PA-600-SL-1043-04-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 16,In-Rack,39.36,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-05,R01-PA-600-SL-1043-05-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 16,In-Rack,14.95,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-05,R01-PA-600-SL-1043-05-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 15,In-Rack,35.97,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-05,R01-PA-600-SL-1043-05-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 15,In-Rack,19.04,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-05,R01-PA-600-SL-1043-05-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 15,In-Rack,34.52,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-05,R01-PA-600-SL-1043-05-5,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 14,In-Rack,20.04,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-05,R01-PA-600-SL-1043-05-6,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 14,In-Rack,39.95,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-06,R01-PA-600-SL-1043-06-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 14,In-Rack,39.98,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-06,R01-PA-600-SL-1043-06-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 14,In-Rack,19.43,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-06,R01-PA-600-SL-1043-06-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 13,In-Rack,30.77,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-06,R01-PA-600-SL-1043-06-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 13,In-Rack,20.46,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-06,R01-PA-600-SL-1043-06-5,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 13,In-Rack,30.81,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-07,R01-PA-600-SL-1043-07-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 13,In-Rack,25.74,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-07,R01-PA-600-SL-1043-07-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 13,In-Rack,40.06,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-07,R01-PA-600-SL-1043-07-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 13,In-Rack,19.94,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-07,R01-PA-600-SL-1043-07-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 12,In-Rack,40.06,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-08,R01-PA-600-SL-1043-08-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 12,In-Rack,34.93,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-08,R01-PA-600-SL-1043-08-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 12,In-Rack,29.81,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-08,R01-PA-600-SL-1043-08-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 12,In-Rack,21.21,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-08,R01-PA-600-SL-1043-08-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 12,In-Rack,29.81,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-09,R01-PA-600-SL-1043-09-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 12,In-Rack,9.44,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-09,R01-PA-600-SL-1043-09-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 11,In-Rack,39.95,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-09,R01-PA-600-SL-1043-09-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 11,In-Rack,38.61,16,Weld,NO,YES,PRE
R01-PA-600-SL-1043-09,R01-PA-600-SL-1043-09-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 11,In-Rack,6.04,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-10,R01-PA-600-SL-1043-10-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 10,In-Rack,19.94,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-10,R01-PA-600-SL-1043-10-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 10,In-Rack,39.98,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-10,R01-PA-600-SL-1043-10-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 10,In-Rack,40.06,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-10,R01-PA-600-SL-1043-10-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 09,In-Rack,20.71,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-11,R01-PA-600-SL-1043-11-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 09,In-Rack,29.22,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-11,R01-PA-600-SL-1043-11-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 09,In-Rack,20.07,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-11,R01-PA-600-SL-1043-11-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 09,In-Rack,29.3,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-11,R01-PA-600-SL-1043-11-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 09,In-Rack,24.76,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-11,R01-PA-600-SL-1043-11-5,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 09,In-Rack,40.03,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-12,R01-PA-600-SL-1043-12-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 09,In-Rack,19.97,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-12,R01-PA-600-SL-1043-12-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 08,In-Rack,40.06,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-12,R01-PA-600-SL-1043-12-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 08,In-Rack,34.34,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-13,R01-PA-600-SL-1043-13-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 08,In-Rack,29.42,12,Weld,NO,YES,HYDRO
R01-PA-600-SL-1043-13,R01-PA-600-SL-1043-13-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 08,In-Rack,21.18,12,Weld,NO,YES,HYDRO
R01-PA-600-SL-1043-13,R01-PA-600-SL-1043-13-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 08,In-Rack,29.49,12,Weld,NO,YES,HYDRO
R01-PA-600-SL-1043-13,R01-PA-600-SL-1043-13-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 08,In-Rack,9.63,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-13,R01-PA-600-SL-1043-13-5,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 07,In-Rack,39.95,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-14,R01-PA-600-SL-1043-14-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 07,In-Rack,40.06,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-14,R01-PA-600-SL-1043-14-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 07,In-Rack,19.94,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-14,R01-PA-600-SL-1043-14-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 06,In-Rack,40.06,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-14,R01-PA-600-SL-1043-14-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 06,In-Rack,39.98,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-14,R01-PA-600-SL-1043-14-5,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 06,In-Rack,20.01,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-15,R01-PA-600-SL-1043-15-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 05,In-Rack,24.85,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-15,R01-PA-600-SL-1043-15-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 05,In-Rack,29.22,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-15,R01-PA-600-SL-1043-15-3,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 05,In-Rack,19.99,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-15,R01-PA-600-SL-1043-15-4,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 05,In-Rack,29.17,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-16,R01-PA-600-SL-1043-16-1,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 05,In-Rack,39.95,12,Weld,NO,YES,PRE
R01-PA-600-SL-1043-16,R01-PA-600-SL-1043-16-2,08.01-150STM,TP-08.01-150STM-001,450 PSIG,BULK TEST 1,Module 05,In-Rack,20.04,12,Weld,NO,YES,PRE
